frame,t_sec,detected,side_used,knee_angle_raw,knee_angle,excluded_reason,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
11,0.36666666666666664,1,left,147.38123855418777,147.74522296326927,,0.5523263216018677,0.5314019322395325,0.999763011932373,0.5085616111755371,0.6346274018287659,0.8596531748771667,0.5327836275100708,0.7771831750869751,0.9036180973052979,0.5300535559654236,0.5465753078460693,0.9991786479949951,0.5026417970657349,0.6501930952072144,0.6465555429458618,0.5247513055801392,0.7798140048980713,0.5181825757026672
12,0.4,1,left,147.07907902609492,147.74522296326927,,0.5520190000534058,0.5315233469009399,0.9997643828392029,0.5066073536872864,0.6401609182357788,0.8615509867668152,0.5313988924026489,0.7774586081504822,0.9008386135101318,0.5294408202171326,0.5451487302780151,0.9991995096206665,0.5050917863845825,0.6501814723014832,0.6243436932563782,0.5261189341545105,0.779917299747467,0.5147690176963806
13,0.43333333333333335,1,left,148.0071841772544,148.0071841772544,,0.551713228225708,0.5309799313545227,0.9997580051422119,0.5086080431938171,0.6324863433837891,0.8671541810035706,0.5315857529640198,0.777823269367218,0.900283932685852,0.5280982255935669,0.5425578355789185,0.9991991519927979,0.49920663237571716,0.6430179476737976,0.6284574866294861,0.5264259576797485,0.7789749503135681,0.5162076950073242
14,0.4666666666666667,1,left,149.2340996018661,148.56950509566192,,0.5478807687759399,0.5309672951698303,0.9997614622116089,0.5073744058609009,0.6340182423591614,0.8735576868057251,0.5317836403846741,0.782953679561615,0.8985930681228638,0.5266841053962708,0.5418022871017456,0.9991650581359863,0.4943872392177582,0.6350803971290588,0.6030396819114685,0.5263089537620544,0.763849139213562,0.49285826086997986
15,0.5,1,left,148.56950509566192,149.2340996018661,,0.545956015586853,0.5307087302207947,0.9997687339782715,0.5053443908691406,0.6345553994178772,0.8787176012992859,0.5317577719688416,0.7832696437835693,0.8986882567405701,0.5273802876472473,0.5398390889167786,0.9991893172264099,0.49232417345046997,0.6364408731460571,0.5856098532676697,0.5263849496841431,0.76463782787323,0.4791892468929291
16,0.5333333333333333,1,left,151.7239847632177,151.7239847632177,,0.542526364326477,0.527298629283905,0.999779462814331,0.5061892867088318,0.6370499134063721,0.8835246562957764,0.5318008661270142,0.7829398512840271,0.9003621339797974,0.5285629034042358,0.5351470112800598,0.9992313981056213,0.4942566454410553,0.6373289823532104,0.5613623261451721,0.527595579624176,0.7668084502220154,0.4732966721057892
17,0.5666666666666667,1,left,155.7075515208611,155.7075515208611,,0.5371814966201782,0.5178065299987793,0.9997881650924683,0.5061824917793274,0.6375783681869507,0.8895292282104492,0.5313297510147095,0.7834427356719971,0.9012588858604431,0.5383602380752563,0.5307648181915283,0.999259352684021,0.5046238899230957,0.6375116109848022,0.5313946604728699,0.5284830331802368,0.7737728953361511,0.4633716344833374
18,0.6,1,left,156.91703877403856,156.91703877403856,,0.5358549356460571,0.5180845856666565,0.9997793436050415,0.5068209767341614,0.6383324861526489,0.895249605178833,0.5311614871025085,0.783650815486908,0.9038137793540955,0.5390981435775757,0.5286700129508972,0.9992120862007141,0.5097280740737915,0.6386538743972778,0.5015307664871216,0.5292930006980896,0.7761291861534119,0.45391374826431274
19,0.6333333333333333,1,left,158.2626590420905,158.2626590420905,,0.5333571434020996,0.5175367593765259,0.9997420310974121,0.507156491279602,0.638370931148529,0.8989832401275635,0.5312164425849915,0.7820982336997986,0.9030053019523621,0.5396777391433716,0.5261250734329224,0.9990414381027222,0.5149282813072205,0.6391506195068359,0.47063079476356506,0.5305229425430298,0.776141881942749,0.43902143836021423
20,0.6666666666666666,1,left,159.8672798818268,159.8672798818268,,0.5312920808792114,0.515048086643219,0.9997276067733765,0.507696270942688,0.6383875012397766,0.9012022018432617,0.5312362313270569,0.7820990681648254,0.9007804989814758,0.5394743084907532,0.5252562761306763,0.9989389777183533,0.5167567729949951,0.6402900218963623,0.43971267342567444,0.53053879737854,0.7766740322113037,0.4208011031150818
21,0.7,1,left,161.44790398206834,161.44790398206834,,0.5284252762794495,0.5146387219429016,0.9997096657752991,0.5079799890518188,0.6376931667327881,0.9013975262641907,0.5311535000801086,0.7820689082145691,0.8987419605255127,0.5370659828186035,0.5261296629905701,0.9988268613815308,0.5170472860336304,0.6403878927230835,0.4124170243740082,0.5300192832946777,0.7768208980560303,0.40438780188560486
22,0.7333333333333333,1,left,162.78640253929495,162.78640253929495,,0.5270748734474182,0.5149312615394592,0.9996872544288635,0.5091002583503723,0.638437032699585,0.903515636920929,0.5316237211227417,0.7817272543907166,0.9010863304138184,0.5355640053749084,0.5259585976600647,0.9987081289291382,0.5181505680084229,0.6422279477119446,0.39413249492645264,0.5315893888473511,0.7769398093223572,0.3982253670692444
23,0.7666666666666667,1,left,165.60165970162666,165.60165970162666,,0.5261608958244324,0.5152873396873474,0.9996725916862488,0.5121588110923767,0.6405848860740662,0.905657947063446,0.5320560932159424,0.7817688584327698,0.9040219187736511,0.5343078970909119,0.5261891484260559,0.9986436367034912,0.5197120904922485,0.6441393494606018,0.38018327951431274,0.5320960879325867,0.7770345211029053,0.39818939566612244
24,0.8,1,left,166.65236791201238,166.45206256012113,,0.5245624780654907,0.5153161883354187,0.9996700286865234,0.5126727223396301,0.6410654187202454,0.90668785572052,0.5322943329811096,0.7816362977027893,0.906528890132904,0.5336049795150757,0.5263863801956177,0.9986362457275391,0.5201776027679443,0.645510733127594,0.3700050413608551,0.5325151085853577,0.777229368686676,0.3998068869113922
25,0.8333333333333334,1,left,167.10267702326934,166.65057131110524,,0.5234659910202026,0.5153795480728149,0.9996746182441711,0.5126546621322632,0.6410406231880188,0.9083282947540283,0.5323261022567749,0.7813664078712463,0.9090476632118225,0.5317719578742981,0.5258713960647583,0.9986838698387146,0.5199204683303833,0.6455932259559631,0.3602186143398285,0.5326306223869324,0.7772995233535767,0.40106067061424255
26,0.8666666666666667,1,left,166.45206256012113,166.65236791201238,,0.5222865343093872,0.5151964426040649,0.9996821880340576,0.5112351179122925,0.6410248279571533,0.9081600308418274,0.5322718024253845,0.7813060283660889,0.9103678464889526,0.5310086607933044,0.5259960293769836,0.9987189173698425,0.5195801854133606,0.6458960771560669,0.3556669354438782,0.532687783241272,0.7775768637657166,0.40196147561073303
27,0.9,1,left,166.65057131110524,167.10267702326934,,0.5220502614974976,0.5145098567008972,0.9996784925460815,0.511345624923706,0.6409977078437805,0.9086949825286865,0.5323666334152222,0.7814508676528931,0.9124045372009277,0.529780387878418,0.5244196653366089,0.9987502098083496,0.5199223756790161,0.6460007429122925,0.35059458017349243,0.5330008268356323,0.7780016660690308,0.4051959216594696
28,0.9333333333333333,1,left,167.7436891427608,167.7436891427608,,0.5205785632133484,0.5146322250366211,0.9996763467788696,0.5120083689689636,0.6423323154449463,0.9129185080528259,0.5326501727104187,0.781834602355957,0.9164808988571167,0.5277838706970215,0.5246964693069458,0.9988043308258057,0.519945502281189,0.6475536227226257,0.3494603931903839,0.5329872369766235,0.7792437672615051,0.41759613156318665
29,0.9666666666666667,1,left,168.03882007537382,168.03882007537382,,0.520070493221283,0.5141832232475281,0.9996680021286011,0.5120080709457397,0.6422622799873352,0.9138585329055786,0.5326412916183472,0.7826814651489258,0.9178908467292786,0.5260239839553833,0.5247561931610107,0.9988090991973877,0.5199037790298462,0.6475633978843689,0.3436494469642639,0.5329698324203491,0.781100332736969,0.415679931640625
30,1.0,1,left,168.5730830538826,168.5730830538826,,0.5188929438591003,0.5140116214752197,0.999671220779419,0.511997640132904,0.6421971917152405,0.9135075807571411,0.532643735408783,0.7828982472419739,0.918907880783081,0.524222731590271,0.524943470954895,0.9988365173339844,0.5197638869285583,0.6480854749679565,0.33706992864608765,0.5330261588096619,0.7821181416511536,0.41378113627433777
31,1.0333333333333334,1,left,168.94047361346728,168.94047361346728,,0.5189257860183716,0.5138646960258484,0.9996603727340698,0.5123003721237183,0.6421304941177368,0.9139931797981262,0.5323988199234009,0.783303439617157,0.9188565611839294,0.5239596366882324,0.5250669717788696,0.9988297820091248,0.5196639895439148,0.6481285691261292,0.32842832803726196,0.5328546762466431,0.7828042507171631,0.40859952569007874
32,1.0666666666666667,1,left,169.20128608125225,169.13990891987578,,0.5187538862228394,0.5138866901397705,0.99965500831604,0.5124465823173523,0.641983687877655,0.9145923256874084,0.5323106050491333,0.7836854457855225,0.9200609922409058,0.5223104953765869,0.5251425504684448,0.9988381266593933,0.5196182727813721,0.6481389403343201,0.3209823966026306,0.5328483581542969,0.7834826707839966,0.40740707516670227
33,1.1,1,left,169.13990891987578,169.14029731295193,,0.5188710689544678,0.5143797397613525,0.9996659755706787,0.5124838948249817,0.6419953107833862,0.9156320691108704,0.5323903560638428,0.7837300896644592,0.9220569729804993,0.5198296904563904,0.5254958271980286,0.9988800287246704,0.5189469456672668,0.6489927768707275,0.3177936375141144,0.5327845811843872,0.7834904193878174,0.4098391532897949
34,1.1333333333333333,1,left,169.17659652428858,169.14029731295193,,0.5190458297729492,0.5155556201934814,0.9996687769889832,0.5126763582229614,0.6419885754585266,0.9177249073982239,0.5323852300643921,0.7833092212677002,0.9251445531845093,0.5200580358505249,0.526609480381012,0.9989045262336731,0.5188506841659546,0.6491310000419617,0.31478703022003174,0.5327467322349548,0.7826606631278992,0.41733551025390625
35,1.1666666666666667,1,left,169.14029731295193,169.13990891987578,,0.5191793441772461,0.5168536305427551,0.9996780157089233,0.512828528881073,0.6422063112258911,0.9219447374343872,0.5325568318367004,0.783306360244751,0.9290457367897034,0.5204707384109497,0.5275735855102539,0.9989490509033203,0.5188359618186951,0.6495538949966431,0.31387192010879517,0.5327399373054504,0.7826089262962341,0.426718145608902
36,1.2,1,left,169.13591827094947,169.13591827094947,,0.519270658493042,0.5179092288017273,0.99968421459198,0.5129011869430542,0.6423641443252563,0.9235219955444336,0.5325485467910767,0.7833350896835327,0.9309787750244141,0.5207998156547546,0.5287800431251526,0.9989678859710693,0.5188120603561401,0.6499714255332947,0.30997490882873535,0.5327597856521606,0.7828367948532104,0.4292699694633484
37,1.2333333333333334,1,left,168.94874773752943,168.94874773752943,,0.5200352072715759,0.5190379619598389,0.9996862411499023,0.5131227970123291,0.6433190703392029,0.9255726933479309,0.5325301289558411,0.7837600708007812,0.9335936307907104,0.5207783579826355,0.5291236639022827,0.9989977478981018,0.5188413262367249,0.6514589190483093,0.3058532774448395,0.5327521562576294,0.7828776836395264,0.43718820810317993
38,1.2666666666666666,1,left,168.5016658721758,168.5016658721758,,0.5222668051719666,0.5196534395217896,0.9996966123580933,0.5138431191444397,0.6436274647712708,0.9249607920646667,0.5326014161109924,0.7840046286582947,0.9345957040786743,0.5209258198738098,0.5309057831764221,0.9990352988243103,0.518831729888916,0.652795672416687,0.3063579201698303,0.5328728556632996,0.7832733988761902,0.440551221370697
39,1.3,1,left,167.55727715668482,168.14149530634688,,0.5264707803726196,0.5218603014945984,0.9996885657310486,0.5153930187225342,0.6445891261100769,0.9257605671882629,0.5332508087158203,0.7842799425125122,0.9355891942977905,0.5209993720054626,0.5324457287788391,0.9990555644035339,0.5188154578208923,0.6535423398017883,0.305810809135437,0.533058762550354,0.7831918001174927,0.44336453080177307
40,1.3333333333333333,1,left,166.97630816760807,168.14149530634688,,0.5307356119155884,0.5218162536621094,0.9996965527534485,0.5171759724617004,0.6444558501243591,0.9264277219772339,0.5336485505104065,0.7843764424324036,0.9353065490722656,0.5232710838317871,0.5324614644050598,0.9990947246551514,0.5194305181503296,0.652484118938446,0.30159226059913635,0.53305584192276,0.7824559807777405,0.4397214651107788
41,1.3666666666666667,1,left,168.14149530634688,168.14149530634688,,0.5332998037338257,0.521671712398529,0.9996983408927917,0.5198652148246765,0.6442563533782959,0.9288772344589233,0.5336674451828003,0.7849169969558716,0.9349406957626343,0.5261433124542236,0.5316669940948486,0.9991387724876404,0.5216876864433289,0.6512389779090881,0.30213478207588196,0.5329197645187378,0.7824089527130127,0.4374602735042572
42,1.4,1,left,169.56717745319438,168.96475421049342,,0.5351347923278809,0.5216606855392456,0.99969881772995,0.5224751234054565,0.6442950963973999,0.9307847023010254,0.5336867570877075,0.7855232954025269,0.9360893964767456,0.5291340351104736,0.5316253900527954,0.999169111251831,0.5236466526985168,0.6514323353767395,0.30134132504463196,0.5325828194618225,0.7825517654418945,0.4389629364013672
43,1.4333333333333333,1,left,170.11166948308545,168.96475421049342,,0.5365011096000671,0.5224311947822571,0.9997072815895081,0.523833155632019,0.6444694399833679,0.9323199987411499,0.5336320400238037,0.7859457731246948,0.9372507333755493,0.5356414318084717,0.532048225402832,0.999210000038147,0.5250447988510132,0.652324378490448,0.30238136649131775,0.5325589179992676,0.7826499342918396,0.4456310570240021
44,1.4666666666666666,1,left,168.96475421049342,168.96475421049342,,0.5388216972351074,0.5225055813789368,0.9997133612632751,0.5237520933151245,0.6444532871246338,0.9342672824859619,0.5336360931396484,0.7861325144767761,0.937638521194458,0.5364748239517212,0.5328800082206726,0.999229907989502,0.5247845649719238,0.6523575186729431,0.30479326844215393,0.5324804782867432,0.7831522822380066,0.45185965299606323
45,1.5,1,left,166.1092400229467,166.1092400229467,,0.5436884164810181,0.5250858068466187,0.9997226595878601,0.5232916474342346,0.6444608569145203,0.9374160170555115,0.5336348414421082,0.7854880094528198,0.941162645816803,0.5412865877151489,0.5338611006736755,0.9992597103118896,0.5245502591133118,0.6524253487586975,0.31095319986343384,0.5328758955001831,0.7826116681098938,0.4678591787815094
46,1.5333333333333334,1,left,162.94477223783093,162.94477223783093,,0.5486536622047424,0.5286747813224792,0.9997437000274658,0.5228229761123657,0.6453917026519775,0.9395017623901367,0.5341852903366089,0.7873494029045105,0.9437544941902161,0.5428198575973511,0.5382004380226135,0.9993138313293457,0.5220946073532104,0.6529524922370911,0.32516953349113464,0.5327631235122681,0.7838937640190125,0.48121219873428345
47,1.5666666666666667,1,left,158.0835983037819,158.0835983037819,,0.5527269840240479,0.5324000120162964,0.9997551441192627,0.5197328329086304,0.6467954516410828,0.9398335218429565,0.5340811610221863,0.7873765230178833,0.944075882434845,0.5474525094032288,0.541252851486206,0.9993547201156616,0.5188585519790649,0.6532949209213257,0.3340402841567993,0.5327554941177368,0.7840067148208618,0.48904258012771606
48,1.6,1,left,154.87468431684113,154.87468431684113,,0.5543422698974609,0.5354557633399963,0.9997575283050537,0.5172156095504761,0.6471392512321472,0.9386992454528809,0.5337910056114197,0.7874549031257629,0.9410087466239929,0.5510410070419312,0.5445255637168884,0.9993659257888794,0.5167272090911865,0.6524366736412048,0.33858031034469604,0.5323707461357117,0.7839995622634888,0.488491415977478
49,1.6333333333333333,1,left,150.84320752951402,150.84320752951402,,0.5574575066566467,0.5394824743270874,0.9997565746307373,0.5146278142929077,0.6475149989128113,0.9371858835220337,0.533169150352478,0.7877668142318726,0.9381104111671448,0.5531774163246155,0.549045741558075,0.9993771314620972,0.513608455657959,0.6523868441581726,0.3443710505962372,0.5316590070724487,0.7841931581497192,0.4904695451259613
50,1.6666666666666667,1,left,144.9238032911296,144.9238032911296,,0.5590835213661194,0.5456763505935669,0.999759316444397,0.5099801421165466,0.6475937366485596,0.9369572401046753,0.5330689549446106,0.7877965569496155,0.9373668432235718,0.5543056726455688,0.555616021156311,0.9993953704833984,0.5091906785964966,0.6523497104644775,0.35619598627090454,0.5316620469093323,0.7848721742630005,0.4973001182079315
51,1.7,1,left,139.14581480191583,139.14581480191583,,0.5620222687721252,0.555144727230072,0.9997677206993103,0.5069197416305542,0.6484967470169067,0.9374809861183167,0.5322387218475342,0.7877866625785828,0.9388938546180725,0.5567506551742554,0.5642078518867493,0.9994256496429443,0.5054311752319336,0.6524196267127991,0.36239150166511536,0.5310852527618408,0.7849110960960388,0.49548283219337463
52,1.7333333333333334,1,left,133.2214182403301,133.2214182403301,,0.5630892515182495,0.5624987483024597,0.9997799396514893,0.5025607347488403,0.6500464677810669,0.9400210976600647,0.5321316719055176,0.7877541780471802,0.9423317909240723,0.5571187734603882,0.5730287432670593,0.9994617104530334,0.5016990900039673,0.6536906957626343,0.371511846780777,0.5301477909088135,0.783966600894928,0.4999730587005615
53,1.7666666666666666,1,left,126.88592613412378,126.88592613412378,,0.5650421380996704,0.5724863409996033,0.9997926354408264,0.49929895997047424,0.6504916548728943,0.9422881603240967,0.5309439897537231,0.7876732349395752,0.9460707902908325,0.5565102100372314,0.5833795070648193,0.9994973540306091,0.4971548616886139,0.6538906693458557,0.3808140158653259,0.5288281440734863,0.7830798029899597,0.5031519532203674
54,1.8,1,left,120.42602765455094,120.42602765455094,,0.5664563179016113,0.5830270648002625,0.9998014569282532,0.495924711227417,0.6533419489860535,0.9441274404525757,0.5306230783462524,0.7876477837562561,0.9494534730911255,0.5561346411705017,0.592528760433197,0.9995269179344177,0.49319344758987427,0.6552133560180664,0.38444703817367554,0.5280787944793701,0.7830619812011719,0.5010825395584106
55,1.8333333333333333,1,left,115.6290605639014,115.6290605639014,,0.5670523047447205,0.591965913772583,0.999809741973877,0.49415451288223267,0.6545081734657288,0.9454832077026367,0.5298318862915039,0.7876700162887573,0.9519346356391907,0.5560683608055115,0.601652979850769,0.99955153465271,0.4892541766166687,0.6591342687606812,0.38299405574798584,0.5230951309204102,0.7830878496170044,0.49179819226264954
56,1.8666666666666667,1,left,108.76116342920567,108.76116342920567,,0.5683495998382568,0.6020078063011169,0.9998182058334351,0.4922664761543274,0.6542201638221741,0.9471243619918823,0.529769778251648,0.7876526117324829,0.9548778533935547,0.5555074214935303,0.6114282011985779,0.999577522277832,0.48560506105422974,0.659209132194519,0.39051830768585205,0.5219903588294983,0.7786530256271362,0.4944670498371124
57,1.9,1,left,102.56907732403748,102.56907732403748,,0.5685486197471619,0.6110339760780334,0.9998267292976379,0.49008089303970337,0.6548551321029663,0.9490351676940918,0.5297075510025024,0.7876736521720886,0.9577123522758484,0.5551245808601379,0.6202190518379211,0.9995991587638855,0.48305851221084595,0.6640033721923828,0.4053265154361725,0.5216825604438782,0.7776567935943604,0.5008575320243835
58,1.9333333333333333,1,left,94.49105421292877,94.49105421292877,,0.5688065886497498,0.6227130889892578,0.9998298287391663,0.48714733123779297,0.6557736992835999,0.950888454914093,0.5288813710212708,0.7877352833747864,0.9603625535964966,0.5550104379653931,0.6306025981903076,0.9996176958084106,0.48088616132736206,0.6664403080940247,0.4196949899196625,0.5198516845703125,0.7775949835777283,0.5139806270599365
59,1.9666666666666666,1,left,89.09431693340393,89.09431693340393,,0.5690622925758362,0.6302357912063599,0.9998344779014587,0.48480716347694397,0.6569648385047913,0.9530432224273682,0.528710663318634,0.7881271243095398,0.9626299142837524,0.5548611283302307,0.6392067670822144,0.9996344447135925,0.4791012704372406,0.6691961884498596,0.43048426508903503,0.520270049571991,0.7782241106033325,0.5168966054916382
60,2.0,1,left,83.72106675630232,83.72106675630232,,0.5692332983016968,0.6380674839019775,0.9998326897621155,0.4842875003814697,0.6567636132240295,0.9556000232696533,0.5286958813667297,0.7880263924598694,0.9648637175559998,0.5547469854354858,0.6491842269897461,0.9996358156204224,0.475367933511734,0.6756631135940552,0.4481133222579956,0.5183444023132324,0.7778019309043884,0.522033154964447
61,2.033333333333333,1,left,77.89695225957266,77.89695225957266,,0.5693892240524292,0.6466718912124634,0.9998326301574707,0.484037309885025,0.6566611528396606,0.9565767049789429,0.5287141799926758,0.788061261177063,0.9663436412811279,0.5546590089797974,0.6589480638504028,0.9996383190155029,0.4762134552001953,0.6731423139572144,0.45517539978027344,0.5184417963027954,0.7779272198677063,0.5233131051063538
62,2.066666666666667,1,left,71.36371335344208,71.36371335344208,,0.5691961050033569,0.6567885875701904,0.9998272061347961,0.4846763610839844,0.6565675735473633,0.9572839140892029,0.5286358594894409,0.7880519032478333,0.9674980640411377,0.5546501874923706,0.6677976250648499,0.99962317943573,0.4767022728919983,0.6717836856842041,0.4535808861255646,0.5186886191368103,0.7780163288116455,0.5206146836280823
63,2.1,1,left,66.98810854987312,66.98810854987312,,0.568999707698822,0.6633673310279846,0.9997989535331726,0.4852364659309387,0.6564732789993286,0.956994891166687,0.5285872220993042,0.7875015139579773,0.9682146906852722,0.5545450448989868,0.6756919026374817,0.9995668530464172,0.47714242339134216,0.671358048915863,0.45491746068000793,0.5193139910697937,0.7781295776367188,0.5202317833900452
64,2.1333333333333333,1,left,62.51031672805532,62.51031672805532,,0.5688282251358032,0.6696484088897705,0.9997684359550476,0.48464235663414,0.6564454436302185,0.9566827416419983,0.5286743640899658,0.7874614596366882,0.9687346816062927,0.5544987320899963,0.6804184317588806,0.9994983673095703,0.47695285081863403,0.6710236668586731,0.4527350664138794,0.5195876359939575,0.7765328288078308,0.5186038613319397
65,2.1666666666666665,1,left,58.227555560615336,58.227555560615336,,0.5686983466148376,0.6759150624275208,0.9997135400772095,0.48385682702064514,0.6566236615180969,0.9552115201950073,0.5285902619361877,0.7868176102638245,0.9687608480453491,0.5544297099113464,0.6851810812950134,0.9993690848350525,0.47674041986465454,0.6708780527114868,0.444499671459198,0.5197468400001526,0.7756443023681641,0.516194224357605
66,2.2,1,left,54.10459125702458,54.10459125702458,,0.5686742067337036,0.6820924878120422,0.99966961145401,0.48338407278060913,0.6565677523612976,0.9549993872642517,0.5282907485961914,0.7852720618247986,0.9690648317337036,0.5544986128807068,0.6907117366790771,0.9992511868476868,0.4766167998313904,0.6714057922363281,0.4413700997829437,0.5196704864501953,0.7729848623275757,0.516917884349823
67,2.2333333333333334,1,left,49.91984099859724,49.91984099859724,,0.5686748027801514,0.6905072927474976,0.9996355772018433,0.4833025336265564,0.6584239602088928,0.9551331996917725,0.5278277397155762,0.7842731475830078,0.968663215637207,0.554655134677887,0.6966421604156494,0.9991850256919861,0.47711509466171265,0.670671820640564,0.44108885526657104,0.5198065042495728,0.7694945931434631,0.523363471031189
68,2.2666666666666666,1,left,45.776245878298845,45.776245878298845,,0.5689924955368042,0.6981446743011475,0.9995694160461426,0.48350754380226135,0.6585028767585754,0.9540399312973022,0.5273786187171936,0.7834624648094177,0.9671736359596252,0.5555648803710938,0.704189121723175,0.9990768432617188,0.47746753692626953,0.6689460277557373,0.43339669704437256,0.5200839042663574,0.7698277235031128,0.5221935510635376
69,2.3,1,left,42.94822775563202,42.94822775563202,,0.5694177150726318,0.7036548852920532,0.9994392395019531,0.4834173321723938,0.6585701107978821,0.9500932097434998,0.5272228121757507,0.7830562591552734,0.9654105305671692,0.5601951479911804,0.7070139646530151,0.99884432554245,0.4775157868862152,0.6688901782035828,0.4141027629375458,0.5214834213256836,0.7701734304428101,0.504166841506958
70,2.3333333333333335,1,left,41.62810645364616,41.62810645364616,,0.5698727369308472,0.7063665390014648,0.9993833899497986,0.48357635736465454,0.6585371494293213,0.9480293393135071,0.5273773670196533,0.7830925583839417,0.9634851813316345,0.561464786529541,0.7104988098144531,0.9987613558769226,0.4779403805732727,0.668868899345398,0.396937757730484,0.522624135017395,0.7702888250350952,0.48756417632102966
