frame,t_sec,detected,side_used,knee_angle_raw,knee_angle,excluded_reason,left_hip_x,left_hip_y,left_hip_conf,left_knee_x,left_knee_y,left_knee_conf,left_ankle_x,left_ankle_y,left_ankle_conf,right_hip_x,right_hip_y,right_hip_conf,right_knee_x,right_knee_y,right_knee_conf,right_ankle_x,right_ankle_y,right_ankle_conf
27,0.9,1,right,179.96603772056554,179.96603772056554,,0.3664104640483856,0.4867493808269501,0.9944817423820496,0.3633767068386078,0.7387048602104187,0.814628005027771,0.3452484905719757,0.9804856181144714,0.7401388883590698,0.42050719261169434,0.4906633198261261,0.9957978129386902,0.42975014448165894,0.7592751979827881,0.9371697306632996,0.43785277009010315,0.9988800287246704,0.8692880868911743
28,0.9333333333333333,1,right,179.97579562312114,179.96080446149213,,0.36639636754989624,0.4868181347846985,0.9945038557052612,0.3634127378463745,0.7384649515151978,0.8123340010643005,0.345251202583313,0.9804739356040955,0.7389108538627625,0.4204631745815277,0.4906730651855469,0.9958127737045288,0.4299468398094177,0.7582817077636719,0.9358577132225037,0.4385658800601959,0.9986238479614258,0.8676642775535583
29,0.9666666666666667,1,right,179.93596875696764,179.93596875696764,,0.3663467764854431,0.4868309497833252,0.9945095777511597,0.3632371723651886,0.7390384078025818,0.8135554194450378,0.34456947445869446,0.980913519859314,0.7398201823234558,0.4203079640865326,0.4906875193119049,0.9958333969116211,0.42996105551719666,0.7583206295967102,0.9356347918510437,0.43840131163597107,0.9998198747634888,0.8673775792121887
30,1.0,1,right,179.92594861683622,179.92594861683622,,0.36630406975746155,0.4868435263633728,0.9944196939468384,0.3630651831626892,0.7398810386657715,0.812908947467804,0.3442029058933258,0.9809654355049133,0.7386983036994934,0.4202854633331299,0.4907207190990448,0.995788037776947,0.42996764183044434,0.7583610415458679,0.9349294900894165,0.4384074807167053,1.0003149509429932,0.865539014339447
31,1.0333333333333334,1,right,179.75141642411432,179.75141642411432,,0.3662116825580597,0.4868258535861969,0.9943587183952332,0.3629456162452698,0.7400569319725037,0.809525728225708,0.3439529538154602,0.981112003326416,0.7346526980400085,0.41996845602989197,0.49063438177108765,0.9957727193832397,0.43005838990211487,0.7578558921813965,0.9333524703979492,0.43815308809280396,1.0001063346862793,0.8616966605186462
32,1.0666666666666667,1,right,179.74728821131185,179.74728821131185,,0.3661462962627411,0.4874939024448395,0.9943235516548157,0.3627668023109436,0.7408848404884338,0.8105273842811584,0.34384122490882874,0.9810919761657715,0.7352332472801208,0.4199197292327881,0.49096640944480896,0.9957729578018188,0.4300658702850342,0.7577975988388062,0.9338173270225525,0.43817800283432007,0.9991708397865295,0.8610054850578308
33,1.1,1,right,179.23117495386296,179.23117495386296,,0.3652852773666382,0.4876933991909027,0.9942373037338257,0.36276206374168396,0.7407724857330322,0.8094756603240967,0.3438234031200409,0.981053352355957,0.7310972213745117,0.41927823424339294,0.4911297559738159,0.9957354068756104,0.43108654022216797,0.7576866149902344,0.933712363243103,0.43851438164711,0.9983680844306946,0.8596084117889404
34,1.1333333333333333,1,right,177.84738995102873,177.84738995102873,,0.36299264430999756,0.48907116055488586,0.9940053820610046,0.3627571761608124,0.740841269493103,0.8014433979988098,0.343863308429718,0.9814850091934204,0.7181470990180969,0.4177575707435608,0.49191808700561523,0.995685338973999,0.4338521361351013,0.757298469543457,0.9313726425170898,0.4394655227661133,1.0012856721878052,0.8531559109687805
35,1.1666666666666667,1,right,177.09340418514154,177.09340418514154,,0.3617832064628601,0.4897301197052002,0.9939804673194885,0.3630125820636749,0.7408310770988464,0.7978384494781494,0.3444534242153168,0.9799647927284241,0.7137951850891113,0.41681838035583496,0.49287131428718567,0.9957837462425232,0.43498915433883667,0.7556058168411255,0.9321408271789551,0.4394780993461609,1.0006002187728882,0.8539196252822876
36,1.2,1,right,175.1825273580494,175.1825273580494,,0.3599662780761719,0.49082839488983154,0.9938796758651733,0.3631756603717804,0.7413526773452759,0.7835204601287842,0.3445184826850891,0.979958176612854,0.6956633925437927,0.4149983823299408,0.49425187706947327,0.9958961606025696,0.43835514783859253,0.7552397847175598,0.9321631193161011,0.43962448835372925,1.0005146265029907,0.8516238331794739
37,1.2333333333333334,1,right,171.33905228105795,171.33905228105795,,0.3569347858428955,0.49881064891815186,0.993976891040802,0.36356863379478455,0.7430309057235718,0.7760297060012817,0.3447484076023102,0.9799324870109558,0.6820759177207947,0.4129656255245209,0.5031862258911133,0.9960533976554871,0.4461689889431,0.7554152011871338,0.9339584708213806,0.44116243720054626,1.0023151636123657,0.8516048192977905
38,1.2666666666666666,1,right,169.19422756314103,169.19422756314103,,0.3559402525424957,0.5013698935508728,0.9940826892852783,0.3633710741996765,0.7442842125892639,0.7770630717277527,0.3448982834815979,0.9787101745605469,0.6750224232673645,0.41277867555618286,0.5069953799247742,0.9961620569229126,0.45080241560935974,0.7554187178611755,0.9356177449226379,0.4417353570461273,1.0022670030593872,0.8502054810523987
39,1.3,1,right,161.40470289209273,161.40470289209273,,0.353624165058136,0.5254825949668884,0.9943984746932983,0.36340612173080444,0.7485315799713135,0.7837725877761841,0.3448968529701233,0.9796146154403687,0.6846544742584229,0.4091412127017975,0.5351404547691345,0.9964040517807007,0.4633006453514099,0.7560020685195923,0.9412179589271545,0.4422268271446228,1.0060648918151855,0.8614137768745422
40,1.3333333333333333,1,right,159.96791970696754,159.96791970696754,,0.35070720314979553,0.5301740169525146,0.9948199987411499,0.3631466031074524,0.7515567541122437,0.7983137369155884,0.34381625056266785,0.9808329939842224,0.7005401253700256,0.4070875644683838,0.5377967357635498,0.9966609477996826,0.4668971002101898,0.7553882002830505,0.9462293982505798,0.4464622139930725,1.0059391260147095,0.8715451955795288
41,1.3666666666666667,1,right,159.25055787797007,159.25055787797007,,0.34825611114501953,0.5297300219535828,0.9952212572097778,0.3629453480243683,0.7528647780418396,0.8034472465515137,0.3421131670475006,0.9828038811683655,0.7069602608680725,0.4049435257911682,0.5376248955726624,0.9969164133071899,0.467876136302948,0.7553199529647827,0.9502431154251099,0.4475998282432556,1.0059301853179932,0.8795496821403503
42,1.4,1,right,150.69709586585583,150.69709586585583,,0.34547775983810425,0.5645449161529541,0.9955627918243408,0.36331313848495483,0.7586390972137451,0.8129927515983582,0.342164546251297,0.9867987632751465,0.7183336019515991,0.4032210409641266,0.5746481418609619,0.9970995187759399,0.4806370139122009,0.7619553208351135,0.954361081123352,0.4513133466243744,1.006163477897644,0.8876034617424011
43,1.4333333333333333,1,right,146.12811151747604,146.12811151747604,,0.3430129885673523,0.5846645832061768,0.9958812594413757,0.36331361532211304,0.7733461260795593,0.8244987726211548,0.3420797288417816,0.9898902177810669,0.7305895686149597,0.3995872139930725,0.5898339748382568,0.9972931146621704,0.4865909516811371,0.7699862718582153,0.9579537510871887,0.453014075756073,1.006090521812439,0.8943358659744263
44,1.4666666666666666,1,right,145.63321698879898,145.63321698879898,,0.3420413136482239,0.5863321423530579,0.9961390495300293,0.3633226454257965,0.7738097310066223,0.8303361535072327,0.3437568247318268,0.9897404909133911,0.7333916425704956,0.3983965814113617,0.5930448174476624,0.997453510761261,0.48706358671188354,0.7742038369178772,0.9608777165412903,0.4533013701438904,1.0059845447540283,0.8990433812141418
45,1.5,1,right,141.5739315455636,141.5739315455636,,0.33998772501945496,0.6040912866592407,0.9963538646697998,0.363403856754303,0.7834775447845459,0.8376985788345337,0.34462854266166687,0.9897569417953491,0.7420429587364197,0.3964715003967285,0.608271598815918,0.9975913763046265,0.4908270239830017,0.7759580016136169,0.9638996124267578,0.45419344305992126,1.0056952238082886,0.9050034880638123
46,1.5333333333333334,1,right,136.17032410402766,136.17032410402766,,0.3367987275123596,0.6227325797080994,0.9965464472770691,0.3634102940559387,0.7862299680709839,0.8405322432518005,0.34558647871017456,0.9898203611373901,0.7435670495033264,0.39459550380706787,0.629020094871521,0.9977235198020935,0.4942123293876648,0.7782400250434875,0.9661144614219666,0.45415934920310974,1.00302255153656,0.9078630805015564
47,1.5666666666666667,1,right,135.40657908678713,135.40657908678713,,0.3358144760131836,0.6239413619041443,0.9966190457344055,0.36340638995170593,0.7912495732307434,0.8431499600410461,0.34627923369407654,0.9925904273986816,0.7412787079811096,0.3933123052120209,0.6317427158355713,0.9977789521217346,0.4950767159461975,0.779548704624176,0.9682821035385132,0.4556373059749603,1.0021750926971436,0.9104838371276855
48,1.6,1,right,122.41574170878057,122.41574170878057,,0.3331017792224884,0.6645981073379517,0.9968507289886475,0.3635486960411072,0.7984873652458191,0.8250740766525269,0.34717223048210144,0.9918191432952881,0.7335843443870544,0.3886122405529022,0.6766650080680847,0.9979690313339233,0.49949246644973755,0.7810090184211731,0.9695577621459961,0.45729732513427734,1.001268744468689,0.9111362099647522
49,1.6333333333333333,1,right,114.17131162276675,114.62222895963122,,0.32942280173301697,0.686393678188324,0.9971246719360352,0.3640013039112091,0.7980042099952698,0.8179497122764587,0.35104086995124817,0.9796857237815857,0.7297816276550293,0.38580742478370667,0.6997499465942383,0.9981599450111389,0.5019274950027466,0.7825807332992554,0.9719195365905762,0.45827388763427734,1.000457525253296,0.915425717830658
50,1.6666666666666667,1,right,114.62222895963122,114.17131162276675,,0.32931992411613464,0.6849097013473511,0.9973160624504089,0.36464953422546387,0.7943010926246643,0.7926644086837769,0.3520224392414093,0.978136420249939,0.7182691097259521,0.3864859938621521,0.6994322538375854,0.9983183741569519,0.5013925433158875,0.7823590040206909,0.9732766151428223,0.458245187997818,1.0003623962402344,0.9166079163551331
51,1.7,1,right,109.45659221240079,109.45659221240079,,0.3270878195762634,0.7000139951705933,0.9975423216819763,0.3638524115085602,0.7919684648513794,0.7863034009933472,0.35265281796455383,0.9754163026809692,0.7106902003288269,0.3846963047981262,0.7148852944374084,0.9984717965126038,0.5007518529891968,0.7834803462028503,0.9749947190284729,0.45810428261756897,1.000280499458313,0.918430507183075
52,1.7333333333333334,1,right,103.92682985396848,103.92682985396848,,0.3251252770423889,0.7143625617027283,0.9977719783782959,0.36700284481048584,0.7877774834632874,0.7639285922050476,0.3535831570625305,0.9713801741600037,0.713807225227356,0.3814258873462677,0.7285363078117371,0.9986196756362915,0.49931758642196655,0.7831358909606934,0.9762214422225952,0.45809435844421387,0.9967312216758728,0.9228327870368958
53,1.7666666666666666,1,right,103.59541698158861,103.59541698158861,,0.3241122364997864,0.7136493921279907,0.9979752898216248,0.3683812916278839,0.7875716090202332,0.7385699152946472,0.3535941243171692,0.972072958946228,0.7149335145950317,0.3811046779155731,0.7294890284538269,0.9987518787384033,0.49907463788986206,0.782893717288971,0.9769570231437683,0.4584866464138031,0.9964587688446045,0.9274444580078125
54,1.8,1,right,91.10536368655207,91.10536368655207,,0.32189133763313293,0.7420487403869629,0.9981628060340881,0.36822962760925293,0.7967714071273804,0.7162229418754578,0.35342881083488464,0.9726118445396423,0.7086867094039917,0.38029518723487854,0.7594929933547974,0.9988725185394287,0.4983605444431305,0.7840050458908081,0.9774105548858643,0.4585043489933014,0.9964940547943115,0.9290635585784912
55,1.8333333333333333,1,right,88.9581621708784,88.9581621708784,,0.32041746377944946,0.7450093626976013,0.9983391165733337,0.36831802129745483,0.7962472438812256,0.6987049579620361,0.35354721546173096,0.9730515480041504,0.7138238549232483,0.37687864899635315,0.7625170946121216,0.9989824891090393,0.4985349178314209,0.7838011980056763,0.9776480197906494,0.4585011899471283,0.9904218316078186,0.9315840005874634
56,1.8666666666666667,1,right,88.85290988361074,88.85290988361074,,0.3203609585762024,0.7431819438934326,0.9984869956970215,0.36753174662590027,0.7955818772315979,0.6849961280822754,0.35350531339645386,0.9733293056488037,0.7108004689216614,0.3770788609981537,0.7624380588531494,0.9990788698196411,0.4989854395389557,0.7838213443756104,0.9779528975486755,0.45844778418540955,0.9905204772949219,0.9323650002479553
57,1.9,1,right,76.66321122977102,76.66321122977102,,0.32028618454933167,0.7675803899765015,0.9986283779144287,0.3664492964744568,0.8058221340179443,0.6740491986274719,0.3533690869808197,0.973528265953064,0.7035563588142395,0.37719056010246277,0.7889284491539001,0.9991681575775146,0.500278115272522,0.7845274806022644,0.9780065417289734,0.45908427238464355,0.9908875226974487,0.9301093220710754
58,1.9333333333333333,1,right,67.86050429834218,67.86050429834218,,0.31996411085128784,0.7856405377388,0.9987586736679077,0.363639771938324,0.8307758569717407,0.6591708064079285,0.35289010405540466,0.9768421649932861,0.6904086470603943,0.3773680329322815,0.8081024289131165,0.9992489814758301,0.501872181892395,0.7852576971054077,0.9759178757667542,0.4590815007686615,0.9911225438117981,0.9226807355880737
59,1.9666666666666666,1,right,67.36307921645066,67.36307921645066,,0.31941428780555725,0.7868022322654724,0.9988759160041809,0.36611026525497437,0.8304591774940491,0.649627149105072,0.35292136669158936,0.977158784866333,0.6859914064407349,0.3771705627441406,0.8088439702987671,0.9993216395378113,0.503241240978241,0.7851837873458862,0.9758321046829224,0.45957550406455994,0.990480363368988,0.9217780828475952
60,2.0,1,right,61.950358258745545,61.950358258745545,,0.31972819566726685,0.7993244528770447,0.9989771246910095,0.3656997084617615,0.8315112590789795,0.6375161409378052,0.3525983691215515,0.9781695604324341,0.6671887040138245,0.3773375451564789,0.8215693235397339,0.9993847608566284,0.5037909746170044,0.7856501936912537,0.9732488989830017,0.45960402488708496,0.9901537299156189,0.9109123349189758
61,2.033333333333333,1,right,57.9938351476955,57.9938351476955,,0.31987667083740234,0.8140503168106079,0.9990683197975159,0.3667876124382019,0.8302319645881653,0.627101719379425,0.3521389663219452,0.9784122705459595,0.6513669490814209,0.37719470262527466,0.8355407118797302,0.9994419813156128,0.504176676273346,0.7905514240264893,0.9717378616333008,0.45958757400512695,0.9917280673980713,0.9028638005256653
62,2.066666666666667,1,right,49.97180442422116,49.97180442422116,,0.31997865438461304,0.8358383774757385,0.999152421951294,0.36327680945396423,0.853996217250824,0.6156836748123169,0.35169002413749695,0.9927204847335815,0.6331787705421448,0.37747710943222046,0.8576855063438416,0.9994937777519226,0.5049169063568115,0.792133092880249,0.9677404761314392,0.45953336358070374,0.9917631149291992,0.884109616279602
63,2.1,1,right,47.715636823532186,47.85510011068977,,0.31976836919784546,0.8420420289039612,0.9992213249206543,0.36451995372772217,0.8449112772941589,0.6022549867630005,0.35170403122901917,0.9870579242706299,0.6154559850692749,0.37625622749328613,0.8669298887252808,0.9995388984680176,0.5047091245651245,0.7944613099098206,0.9663705825805664,0.4595254957675934,0.9924704432487488,0.8736615777015686
64,2.1333333333333333,1,right,47.52784220901704,47.715636823532186,,0.319830983877182,0.8436146974563599,0.99928879737854,0.3660967946052551,0.8481842279434204,0.588413417339325,0.3510715067386627,0.9867700934410095,0.6001234650611877,0.3762275278568268,0.8680837154388428,0.9995809197425842,0.5052286386489868,0.7951734066009521,0.964152991771698,0.45969152450561523,0.9924571514129639,0.8653187155723572
65,2.1666666666666665,1,right,47.85510011068977,47.52784220901704,,0.3199332058429718,0.8420702815055847,0.9993460178375244,0.3698909878730774,0.8442497849464417,0.5715362429618835,0.35108980536460876,0.9861019849777222,0.5824103355407715,0.3757275640964508,0.8674064874649048,0.9996173977851868,0.5050809979438782,0.7950859069824219,0.9624109864234924,0.45974498987197876,0.9924687743186951,0.8567309379577637
66,2.2,1,right,45.85211709202994,45.85211709202994,,0.32000359892845154,0.8490282893180847,0.999389111995697,0.3745347261428833,0.8421178460121155,0.5543931126594543,0.3525335192680359,0.9845865964889526,0.55681312084198,0.37520185112953186,0.8759697079658508,0.9996464848518372,0.5049399137496948,0.7981317043304443,0.960307240486145,0.4594038128852844,0.9924941062927246,0.8389385342597961
67,2.2333333333333334,1,right,44.69737140556065,45.39086554692891,,0.31999436020851135,0.8540524840354919,0.9994363188743591,0.3741174638271332,0.8464555740356445,0.5549225807189941,0.3524233400821686,0.982171893119812,0.5490089654922485,0.3752937614917755,0.880203902721405,0.9996749758720398,0.5049174427986145,0.7992709875106812,0.9585270881652832,0.4594651162624359,0.9911994934082031,0.8262406587600708
68,2.2666666666666666,1,right,45.39086554692891,44.69737140556065,,0.3200242519378662,0.8533183336257935,0.9994840025901794,0.37459078431129456,0.848052978515625,0.5521210432052612,0.3524473011493683,0.980932891368866,0.5453060269355774,0.37536489963531494,0.8792819380760193,0.999703049659729,0.5047694444656372,0.8007509708404541,0.9566333889961243,0.4595400393009186,0.9912370443344116,0.8186286091804504
69,2.3,1,right,42.81781240324953,42.81781240324953,,0.3201097548007965,0.8602710366249084,0.9995231032371521,0.3756522238254547,0.846619188785553,0.5457099676132202,0.3531126379966736,0.9809092283248901,0.5323960185050964,0.3753879964351654,0.887785792350769,0.9997266530990601,0.5047320127487183,0.801712691783905,0.9538528323173523,0.45934295654296875,0.9901910424232483,0.8019648790359497
70,2.3333333333333335,1,right,42.69507578792361,42.81781240324953,,0.3201369345188141,0.8626559972763062,0.9995633363723755,0.37552404403686523,0.8584597110748291,0.5493531227111816,0.353076308965683,0.9815510511398315,0.5389520525932312,0.37544170022010803,0.8883381485939026,0.9997501373291016,0.5046895742416382,0.8017423152923584,0.9532283544540405,0.4593167304992676,0.9909824132919312,0.8023312091827393
